Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1500.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050307:2211,0.0,0.0,0.0,3.57,3.1,0.0
20050307:2311,0.0,0.0,0.0,3.21,3.31,0.0
20050308:0011,0.0,0.0,0.0,3.26,3.45,0.0
20050308:0111,0.0,0.0,0.0,3.26,3.45,0.0
20050308:0211,0.0,0.0,0.0,3.3,3.45,0.0
20050308:0311,0.0,0.0,0.0,2.92,3.52,0.0
20050308:0411,0.0,0.0,0.0,2.82,3.72,0.0
20050308:0511,0.0,0.0,0.0,3.04,3.93,0.0
20050308:0611,0.0,0.0,0.0,3.12,4.14,0.0
20050308:0711,0.0,0.0,0.0,3.41,4.41,0.0
20050308:0811,80130.0,76.88,12.02,3.64,4.41,0.0
20050308:0911,151245.0,129.89,19.35,4.26,4.55,0.0
20050308:1011,357525.0,280.02,25.28,5.15,5.66,0.0
20050308:1111,322575.0,256.46,29.27,5.94,5.38,0.0
20050308:1211,60900.0,62.12,30.85,6.37,5.03,0.0
20050308:1311,56190.0,58.41,29.8,6.63,4.69,0.0
20050308:1411,268245.0,217.87,26.27,6.54,4.28,0.0
20050308:1511,29490.0,36.16,20.7,6.49,4.21,0.0
20050308:1611,69060.0,68.61,13.61,6.3,3.93,0.0
20050308:1711,24300.0,31.52,5.54,5.93,3.59,0.0
20050308:1811,0.0,0.0,0.0,4.66,3.03,0.0
20050308:1911,0.0,0.0,0.0,4.08,2.55,0.0
20050308:2011,0.0,0.0,0.0,3.61,2.34,0.0
20050308:2111,0.0,0.0,0.0,2.99,2.48,0.0
20050308:2211,0.0,0.0,0.0,2.5,2.76,0.0
20050308:2311,0.0,0.0,0.0,2.81,3.03,0.0
20050309:0011,0.0,0.0,0.0,3.16,3.38,0.0
20050309:0111,0.0,0.0,0.0,3.36,3.52,0.0
20050309:0211,0.0,0.0,0.0,3.08,3.38,0.0
20050309:0311,0.0,0.0,0.0,3.38,3.24,0.0
20050309:0411,0.0,0.0,0.0,3.26,3.03,0.0
20050309:0511,0.0,0.0,0.0,3.49,2.9,0.0
20050309:0611,0.0,0.0,0.0,3.12,2.83,0.0
20050309:0711,0.0,0.0,0.0,3.31,2.97,0.0
20050309:0811,167835.0,144.63,12.39,4.3,2.9,0.0
20050309:0911,383655.0,301.07,19.73,5.24,3.03,0.0
20050309:1011,283485.0,227.87,25.67,6.14,4.97,0.0
20050309:1111,216435.0,179.96,29.67,6.75,4.76,0.0
20050309:1211,46935.0,50.99,31.24,7.14,4.21,0.0
20050309:1311,150915.0,131.65,30.18,7.12,4.07,0.0
20050309:1411,40215.0,45.43,26.62,7.22,3.86,0.0
20050309:1511,71205.0,70.46,21.02,6.81,3.45,0.0
20050309:1611,39210.0,44.5,13.92,6.72,3.31,0.0
20050309:1711,15210.0,23.18,5.83,6.41,2.28,0.0
20050309:1811,0.0,0.0,0.0,5.83,1.59,0.0
20050309:1911,0.0,0.0,0.0,5.25,0.83,0.0
20050309:2011,0.0,0.0,0.0,4.78,0.9,0.0
20050309:2111,0.0,0.0,0.0,3.95,1.17,0.0
20050309:2211,0.0,0.0,0.0,3.4,1.45,0.0
20050309:2311,0.0,0.0,0.0,2.84,1.66,0.0
20050310:0011,0.0,0.0,0.0,2.78,1.59,0.0
20050310:0111,0.0,0.0,0.0,2.84,1.59,0.0
20050310:0211,0.0,0.0,0.0,2.63,1.72,0.0
20050310:0311,0.0,0.0,0.0,2.69,1.72,0.0
20050310:0411,0.0,0.0,0.0,2.72,1.72,0.0
20050310:0511,0.0,0.0,0.0,2.56,1.79,0.0
20050310:0611,0.0,0.0,0.0,1.93,1.66,0.0
20050310:0711,4950.0,14.18,4.52,2.72,1.38,0.0
20050310:0811,210315.0,176.98,12.75,3.71,1.31,0.0
20050310:0911,319365.0,254.46,20.1,4.79,1.72,0.0
20050310:1011,78525.0,76.02,26.06,5.84,1.93,0.0
20050310:1111,65385.0,65.82,30.06,6.48,2.07,0.0
20050310:1211,99810.0,92.71,31.64,6.55,2.62,0.0
20050310:1311,86580.0,82.51,30.56,6.68,2.62,0.0
20050310:1411,167160.0,143.88,26.98,6.87,2.97,0.0
20050310:1511,64140.0,64.9,21.35,6.95,3.38,0.0
20050310:1611,74730.0,73.24,14.22,6.9,3.86,0.0
20050310:1711,14250.0,22.25,6.12,6.52,3.52,0.0
20050310:1811,0.0,0.0,0.0,5.54,3.52,0.0
20050310:1911,0.0,0.0,0.0,5.27,3.66,0.0
20050310:2011,0.0,0.0,0.0,5.22,4.0,0.0
20050310:2111,0.0,0.0,0.0,5.62,4.41,0.0
20050310:2211,0.0,0.0,0.0,5.81,4.83,0.0
20050310:2311,0.0,0.0,0.0,6.1,5.52,0.0
20050311:0011,0.0,0.0,0.0,6.11,6.14,0.0
20050311:0111,0.0,0.0,0.0,6.2,6.97,0.0
20050311:0211,0.0,0.0,0.0,6.16,7.59,0.0
20050311:0311,0.0,0.0,0.0,6.07,8.0,0.0
20050311:0411,0.0,0.0,0.0,5.93,8.28,0.0
20050311:0511,0.0,0.0,0.0,5.83,8.41,0.0
20050311:0611,0.0,0.0,0.0,5.76,8.34,0.0
20050311:0711,0.0,0.93,4.88,6.01,8.55,0.0
20050311:0811,17205.0,25.03,13.12,6.23,8.41,0.0
20050311:0911,252375.0,204.71,20.48,6.54,7.03,0.0
20050311:1011,260370.0,210.96,26.45,6.72,7.66,0.0
20050311:1111,226830.0,187.21,30.46,7.22,9.17,0.0
20050311:1211,101115.0,93.64,32.03,7.23,7.93,0.0
20050311:1311,110490.0,101.05,30.93,7.87,7.79,0.0
20050311:1411,453645.0,353.76,27.33,7.9,7.31,0.0
20050311:1511,893415.0,686.36,21.67,7.58,7.38,0.0
20050311:1611,549720.0,432.16,14.52,7.17,7.17,0.0
20050311:1711,55125.0,58.94,6.41,6.25,6.41,0.0
20050311:1811,0.0,0.0,0.0,4.99,5.66,0.0
20050311:1911,0.0,0.0,0.0,4.33,4.97,0.0
20050311:2011,0.0,0.0,0.0,3.47,5.03,0.0
20050311:2111,0.0,0.0,0.0,3.1,5.1,0.0
20050311:2211,0.0,0.0,0.0,2.52,5.1,0.0
20050311:2311,0.0,0.0,0.0,1.95,5.1,0.0
20050312:0011,0.0,0.0,0.0,1.42,5.24,0.0
20050312:0111,0.0,0.0,0.0,1.05,5.31,0.0
20050312:0211,0.0,0.0,0.0,0.6,5.38,0.0
20050312:0311,0.0,0.0,0.0,0.27,5.45,0.0
20050312:0411,0.0,0.0,0.0,0.05,5.59,0.0
20050312:0511,0.0,0.0,0.0,-0.03,5.66,0.0
20050312:0611,0.0,0.0,0.0,-0.09,5.59,0.0
20050312:0711,0.0,0.0,0.0,0.17,5.66,0.0
20050312:0811,320865.0,255.6,13.49,1.21,5.1,0.0
20050312:0911,650775.0,489.97,20.86,2.72,6.0,0.0
20050312:1011,943980.0,713.09,26.84,4.2,6.62,0.0
20050312:1111,924030.0,703.2,30.86,5.48,6.76,0.0
20050312:1211,519600.0,400.8,32.42,6.56,7.03,0.0
20050312:1311,95115.0,89.0,31.31,7.06,7.03,0.0
20050312:1411,179055.0,152.19,27.68,6.82,6.14,0.0
20050312:1511,71310.0,70.46,22.0,6.85,5.86,0.0
20050312:1611,108060.0,98.9,14.83,6.68,5.24,0.0
20050312:1711,20205.0,27.81,6.7,5.99,3.93,0.0
20050312:1811,0.0,0.0,0.0,4.39,3.24,0.0
20050312:1911,0.0,0.0,0.0,2.69,2.76,0.0
20050312:2011,0.0,0.0,0.0,1.65,2.9,0.0
20050312:2111,0.0,0.0,0.0,0.91,3.03,0.0
20050312:2211,0.0,0.0,0.0,0.39,3.1,0.0
20050312:2311,0.0,0.0,0.0,-0.03,3.17,0.0
20050313:0011,0.0,0.0,0.0,-0.42,3.1,0.0
20050313:0111,0.0,0.0,0.0,-0.82,2.9,0.0
20050313:0211,0.0,0.0,0.0,-1.36,2.83,0.0
20050313:0311,0.0,0.0,0.0,-1.82,2.76,0.0
20050313:0411,0.0,0.0,0.0,-2.23,2.69,0.0
20050313:0511,0.0,0.0,0.0,-2.55,2.69,0.0
20050313:0611,0.0,0.0,0.0,-2.77,2.69,0.0
20050313:0711,24600.0,36.23,5.61,-2.43,2.9,0.0
20050313:0811,311640.0,247.58,13.86,-0.76,2.83,0.0
20050313:0911,661725.0,499.63,21.25,1.29,3.72,0.0
20050313:1011,954315.0,728.71,27.24,2.73,3.79,0.0
20050313:1111,1020960.0,789.64,31.26,3.91,3.66,0.0
20050313:1211,771660.0,593.95,32.82,4.79,3.72,0.0
20050313:1311,985290.0,762.92,31.69,5.42,4.41,0.0
20050313:1411,1115715.0,867.54,28.03,5.7,4.83,0.0
20050313:1511,836460.0,643.26,22.33,5.48,4.83,0.0
20050313:1611,320700.0,256.99,15.13,5.08,4.48,0.0
20050313:1711,236415.0,217.29,6.98,4.45,3.79,0.0
20050313:1811,0.0,0.0,0.0,3.25,3.52,0.0
20050313:1911,0.0,0.0,0.0,2.08,3.59,0.0
20050313:2011,0.0,0.0,0.0,1.15,3.59,0.0
20050313:2111,0.0,0.0,0.0,0.65,3.45,0.0
20050313:2211,0.0,0.0,0.0,0.48,3.24,0.0
20050313:2311,0.0,0.0,0.0,0.23,2.97,0.0
20050314:0011,0.0,0.0,0.0,-0.08,2.69,0.0
20050314:0111,0.0,0.0,0.0,-0.13,2.55,0.0
20050314:0211,0.0,0.0,0.0,-0.21,2.62,0.0
20050314:0311,0.0,0.0,0.0,0.19,2.62,0.0
20050314:0411,0.0,0.0,0.0,0.5,2.69,0.0
20050314:0511,0.0,0.0,0.0,0.63,2.76,0.0
20050314:0611,0.0,0.0,0.0,0.77,2.83,0.0
20050314:0711,0.0,2.78,5.97,1.12,3.38,0.0
20050314:0811,49170.0,51.92,14.23,2.46,3.1,0.0
20050314:0911,247725.0,200.13,21.63,4.25,4.76,0.0
20050314:1011,101700.0,93.64,27.63,5.85,6.28,0.0
20050314:1111,169995.0,145.56,31.66,6.95,6.28,0.0
20050314:1211,185295.0,157.61,33.21,7.85,5.93,0.0
20050314:1311,161625.0,139.99,32.07,7.89,5.1,0.0
20050314:1411,856590.0,667.15,28.39,8.14,4.62,0.0
20050314:1511,384900.0,305.71,22.65,8.42,4.62,0.0
20050314:1611,59145.0,61.19,15.43,8.26,4.14,0.0
20050314:1711,32550.0,38.94,7.27,7.37,3.1,0.0
20050314:1811,0.0,0.0,0.0,6.37,2.76,0.0
20050314:1911,0.0,0.0,0.0,5.76,3.17,0.0
20050314:2011,0.0,0.0,0.0,5.6,4.14,0.0
20050314:2111,0.0,0.0,0.0,5.59,4.97,0.0
20050314:2211,0.0,0.0,0.0,5.61,5.38,0.0
20050314:2311,0.0,0.0,0.0,5.86,5.45,0.0
20050315:0011,0.0,0.0,0.0,6.48,5.45,0.0
20050315:0111,0.0,0.0,0.0,7.19,5.86,0.0
20050315:0211,0.0,0.0,0.0,8.09,6.41,0.0
20050315:0311,0.0,0.0,0.0,8.54,6.69,0.0
20050315:0411,0.0,0.0,0.0,8.7,6.62,0.0
20050315:0511,0.0,0.0,0.0,8.69,6.34,0.0
20050315:0611,0.0,0.0,0.0,8.58,5.72,0.0
20050315:0711,0.0,2.78,6.33,8.72,5.45,0.0
20050315:0811,15960.0,24.1,14.61,8.92,5.03,0.0
20050315:0911,64740.0,65.82,22.01,8.95,5.03,0.0
20050315:1011,35460.0,41.72,28.03,9.39,5.79,0.0
20050315:1111,84210.0,81.59,32.06,10.0,5.38,0.0
20050315:1211,60885.0,63.04,33.61,10.4,6.9,0.0
20050315:1311,91080.0,87.15,32.44,10.6,6.21,0.0
20050315:1411,83970.0,81.59,28.74,10.72,6.48,0.0
20050315:1511,90825.0,87.15,22.97,11.16,6.28,0.0
20050315:1611,14790.0,23.18,15.73,11.48,6.07,0.0
20050315:1711,2985.0,10.2,7.55,11.67,6.28,0.0
20050315:1811,0.0,0.0,0.0,11.53,6.28,0.0
20050315:1911,0.0,0.0,0.0,11.52,6.21,0.0
20050315:2011,0.0,0.0,0.0,11.55,6.21,0.0
20050315:2111,0.0,0.0,0.0,11.61,6.41,0.0
20050315:2211,0.0,0.0,0.0,11.63,6.69,0.0
20050315:2311,0.0,0.0,0.0,11.56,6.76,0.0
20050316:0011,0.0,0.0,0.0,11.57,6.62,0.0
20050316:0111,0.0,0.0,0.0,11.49,6.41,0.0
20050316:0211,0.0,0.0,0.0,11.56,6.41,0.0
20050316:0311,0.0,0.0,0.0,11.61,6.48,0.0
20050316:0411,0.0,0.0,0.0,11.56,6.55,0.0
20050316:0511,0.0,0.0,0.0,11.63,6.62,0.0
20050316:0611,0.0,0.0,0.0,11.69,6.83,0.0
20050316:0711,0.0,2.78,6.7,12.04,7.24,0.0
20050316:0811,19530.0,27.81,14.98,12.3,7.59,0.0
20050316:0911,126225.0,115.16,22.4,12.74,7.86,0.0
20050316:1011,94680.0,90.86,28.42,13.28,8.69,0.0
20050316:1111,199365.0,171.63,32.46,13.6,9.38,0.0
20050316:1211,65550.0,67.68,34.01,13.84,9.59,0.0
20050316:1311,65535.0,67.68,32.82,13.91,9.52,0.0
20050316:1411,57690.0,61.19,29.09,13.57,7.52,0.0
20050316:1511,269025.0,223.98,23.3,13.18,6.14,0.0
20050316:1611,26505.0,34.3,16.03,12.69,6.41,0.0
20050316:1711,3690.0,11.13,7.84,12.37,7.03,0.0
20050316:1811,0.0,0.0,-0.82,12.07,7.03,0.0
20050316:1911,0.0,0.0,0.0,12.03,7.38,0.0
20050316:2011,0.0,0.0,0.0,11.38,7.59,0.0
20050316:2111,0.0,0.0,0.0,11.15,7.45,0.0
20050316:2211,0.0,0.0,0.0,11.48,7.86,0.0
20050316:2311,0.0,0.0,0.0,11.76,8.0,0.0
20050317:0011,0.0,0.0,0.0,11.71,8.07,0.0
20050317:0111,0.0,0.0,0.0,11.67,8.14,0.0
20050317:0211,0.0,0.0,0.0,11.42,8.0,0.0
20050317:0311,0.0,0.0,0.0,11.08,7.86,0.0
20050317:0411,0.0,0.0,0.0,11.25,8.28,0.0
20050317:0511,0.0,0.0,0.0,11.47,8.48,0.0
20050317:0611,0.0,0.0,0.0,11.3,7.86,0.0
20050317:0711,6000.0,13.91,7.07,11.55,7.86,0.0
20050317:0811,24555.0,32.45,15.36,12.01,7.66,0.0
20050317:0911,17595.0,25.96,22.78,12.17,6.83,0.0
20050317:1011,61395.0,63.97,28.82,12.39,5.93,0.0
20050317:1111,48945.0,53.77,32.87,12.65,4.55,0.0
20050317:1211,39060.0,45.43,34.4,13.01,5.24,0.0
20050317:1311,39090.0,45.43,33.2,12.89,5.38,0.0
20050317:1411,68040.0,69.53,29.44,12.93,5.79,0.0
20050317:1511,121575.0,112.18,23.62,13.43,5.52,0.0
20050317:1611,182670.0,159.87,16.33,13.95,5.66,0.0
20050317:1711,34650.0,41.72,8.12,13.82,6.41,0.0
20050317:1811,0.0,0.0,-0.54,13.16,5.66,0.0
20050317:1911,0.0,0.0,0.0,12.0,5.72,0.0
20050317:2011,0.0,0.0,0.0,11.22,5.66,0.0
20050317:2111,0.0,0.0,0.0,10.57,5.72,0.0
20050317:2211,0.0,0.0,0.0,10.16,6.0,0.0
20050317:2311,0.0,0.0,0.0,10.11,6.34,0.0
20050318:0011,0.0,0.0,0.0,9.88,6.34,0.0
20050318:0111,0.0,0.0,0.0,9.36,6.28,0.0
20050318:0211,0.0,0.0,0.0,9.16,6.28,0.0
20050318:0311,0.0,0.0,0.0,8.84,6.41,0.0
20050318:0411,0.0,0.0,0.0,8.8,6.14,0.0
20050318:0511,0.0,0.0,0.0,8.62,5.45,0.0
20050318:0611,0.0,0.0,0.0,8.67,5.17,0.0
20050318:0711,0.0,3.71,7.43,9.49,5.66,0.0
20050318:0811,6885.0,14.83,15.73,9.89,5.52,0.0
20050318:0911,51735.0,55.63,23.17,10.51,4.9,0.0
20050318:1011,66375.0,67.68,29.22,11.01,5.31,0.0
20050318:1111,62760.0,64.9,33.27,11.61,5.79,0.0
20050318:1211,121200.0,111.25,34.8,12.09,5.66,0.0
20050318:1311,70380.0,71.39,33.58,12.77,5.72,0.0
20050318:1411,87585.0,85.29,29.79,13.05,5.24,0.0
20050318:1511,156885.0,139.17,23.94,12.74,4.69,0.0
20050318:1611,211575.0,181.13,16.63,12.23,4.34,0.0
20050318:1711,78315.0,79.46,8.41,11.62,3.72,0.0
20050318:1811,0.0,0.0,-0.27,11.0,3.52,0.0
20050318:1911,0.0,0.0,0.0,10.11,3.17,0.0
20050318:2011,0.0,0.0,0.0,9.68,2.83,0.0
20050318:2111,0.0,0.0,0.0,9.3,2.28,0.0
20050318:2211,0.0,0.0,0.0,8.95,1.79,0.0
20050318:2311,0.0,0.0,0.0,8.37,1.38,0.0
20050319:0011,0.0,0.0,0.0,7.9,1.52,0.0
20050319:0111,0.0,0.0,0.0,7.44,1.66,0.0
20050319:0211,0.0,0.0,0.0,7.03,1.66,0.0
20050319:0311,0.0,0.0,0.0,7.09,1.52,0.0
20050319:0411,0.0,0.0,0.0,7.1,1.38,0.0
20050319:0511,0.0,0.0,0.0,6.9,1.24,0.0
20050319:0611,0.0,0.0,0.0,6.48,1.31,0.0
20050319:0711,64680.0,73.83,7.8,6.23,1.1,0.0
20050319:0811,336450.0,276.24,16.11,7.28,0.9,0.0
20050319:0911,115245.0,105.67,23.56,8.4,0.41,0.0
20050319:1011,177165.0,153.91,29.61,9.29,0.28,0.0
20050319:1111,209205.0,178.96,33.67,10.62,1.31,0.0
20050319:1211,213390.0,182.65,35.2,11.72,2.21,0.0
20050319:1311,215325.0,184.53,33.95,12.41,2.41,0.0
20050319:1411,352650.0,289.96,30.14,12.94,2.34,0.0
20050319:1511,182295.0,159.69,24.26,13.37,2.21,0.0
20050319:1611,120030.0,111.45,16.93,13.6,2.21,0.0
20050319:1711,17460.0,25.96,8.69,13.35,1.79,0.0
20050319:1811,0.0,5.25,0.01,12.61,2.0,0.0
20050319:1911,0.0,0.0,0.0,11.37,2.55,0.0
20050319:2011,0.0,0.0,0.0,10.46,2.55,0.0
20050319:2111,0.0,0.0,0.0,9.94,2.41,0.0
20050319:2211,0.0,0.0,0.0,9.24,2.41,0.0
20050319:2311,0.0,0.0,0.0,9.26,2.34,0.0
20050320:0011,0.0,0.0,0.0,9.05,2.28,0.0
20050320:0111,0.0,0.0,0.0,9.01,2.14,0.0
20050320:0211,0.0,0.0,0.0,9.01,1.93,0.0
20050320:0311,0.0,0.0,0.0,9.0,1.93,0.0
20050320:0411,0.0,0.0,0.0,8.86,1.93,0.0
20050320:0511,0.0,0.0,0.0,8.79,2.07,0.0
20050320:0611,0.0,0.0,0.0,8.68,2.14,0.0
20050320:0711,8640.0,16.69,8.17,8.66,2.28,0.0
20050320:0811,69180.0,69.48,16.48,8.93,2.9,0.0
20050320:0911,87900.0,84.37,23.94,9.3,3.45,0.0
20050320:1011,83025.0,80.66,30.01,9.79,3.93,0.0
20050320:1111,127830.0,115.89,34.07,10.76,4.28,0.0
20050320:1211,404235.0,325.53,35.59,11.4,4.34,0.0
20050320:1311,131955.0,119.6,34.33,11.87,4.48,0.0
20050320:1411,58065.0,61.19,30.49,11.98,4.41,0.0
20050320:1511,48000.0,52.85,24.58,12.01,4.41,0.0
20050320:1611,66150.0,67.68,17.23,11.56,4.41,0.0
20050320:1711,40545.0,46.36,8.97,10.96,4.41,0.0
20050320:1811,0.0,4.37,0.29,9.89,4.07,0.0
20050320:1911,0.0,0.0,0.0,8.75,3.79,0.0
20050320:2011,0.0,0.0,0.0,8.15,3.86,0.0
20050320:2111,0.0,0.0,0.0,7.54,4.0,0.0
20050320:2211,0.0,0.0,0.0,6.81,3.93,0.0
20050320:2311,0.0,0.0,0.0,6.14,3.72,0.0
20050321:0011,0.0,0.0,0.0,5.79,3.52,0.0
20050321:0111,0.0,0.0,0.0,5.21,3.45,0.0
20050321:0211,0.0,0.0,0.0,4.72,3.38,0.0
20050321:0311,0.0,0.0,0.0,4.39,3.45,0.0
20050321:0411,0.0,0.0,0.0,4.46,3.31,0.0
20050321:0511,0.0,0.0,0.0,4.4,3.1,0.0
20050321:0611,0.0,0.0,0.0,4.56,3.17,0.0
20050321:0711,1755.0,8.34,8.54,5.12,3.59,0.0
20050321:0811,126465.0,112.85,16.86,6.11,4.14,0.0
20050321:0911,244455.0,200.74,24.33,7.56,4.83,0.0
20050321:1011,381720.0,303.71,30.41,9.02,5.17,0.0
20050321:1111,574050.0,451.88,34.48,10.86,5.38,0.0
20050321:1211,1063410.0,920.04,35.99,11.82,0.0,0.0
20050321:1311,967665.0,829.12,34.71,12.66,0.0,0.0
20050321:1411,966495.0,768.81,30.83,12.79,5.52,0.0
20050321:1511,366885.0,297.14,24.9,12.3,5.31,0.0
20050321:1611,204240.0,174.66,17.52,11.27,4.62,0.0
20050321:1711,46245.0,50.99,9.25,10.14,5.03,0.0
20050321:1811,0.0,3.5,0.56,9.15,4.83,0.0
20050321:1911,0.0,0.0,0.0,8.44,4.48,0.0
20050321:2011,0.0,0.0,0.0,8.47,4.34,0.0
20050321:2111,0.0,0.0,0.0,8.69,4.28,0.0
20050321:2211,0.0,0.0,0.0,8.54,4.34,0.0
20050321:2311,0.0,0.0,0.0,8.56,4.21,0.0
20050322:0011,0.0,0.0,0.0,8.76,4.21,0.0
20050322:0111,0.0,0.0,0.0,9.11,4.07,0.0
20050322:0211,0.0,0.0,0.0,9.18,4.0,0.0
20050322:0311,0.0,0.0,0.0,9.21,4.07,0.0
20050322:0411,0.0,0.0,0.0,9.26,4.07,0.0
20050322:0511,0.0,0.0,0.0,9.24,3.93,0.0
20050322:0611,0.0,0.0,0.0,9.2,4.0,0.0
20050322:0711,0.0,5.56,8.91,10.21,4.21,0.0
20050322:0811,8535.0,16.69,17.23,10.7,4.28,0.0
20050322:0911,201975.0,172.18,24.72,11.27,4.62,0.0
20050322:1011,246465.0,206.68,30.81,12.07,4.62,0.0
20050322:1111,51210.0,55.63,34.88,12.54,4.83,0.0
20050322:1211,179595.0,156.68,36.38,12.69,4.83,0.0
20050322:1311,70140.0,71.39,35.08,13.3,4.41,0.0
20050322:1411,91890.0,89.0,31.18,13.68,4.21,0.0
20050322:1511,100200.0,95.49,25.22,13.45,4.41,0.0
20050322:1611,19410.0,27.81,17.82,13.26,4.41,0.0
20050322:1711,5160.0,12.98,9.53,13.03,3.93,0.0
20050322:1811,3870.0,11.37,0.84,12.15,3.17,0.0
20050322:1911,0.0,0.0,0.0,10.88,2.55,0.0
20050322:2011,0.0,0.0,0.0,9.78,2.62,0.0
20050322:2111,0.0,0.0,0.0,9.07,2.9,0.0
20050322:2211,0.0,0.0,0.0,8.4,2.97,0.0
20050322:2311,0.0,0.0,0.0,8.03,3.1,0.0
20050323:0011,0.0,0.0,0.0,7.77,3.24,0.0
20050323:0111,0.0,0.0,0.0,7.71,3.31,0.0
20050323:0211,0.0,0.0,0.0,7.48,3.17,0.0
20050323:0311,0.0,0.0,0.0,7.28,3.17,0.0
20050323:0411,0.0,0.0,0.0,7.26,3.17,0.0
20050323:0511,0.0,0.0,0.0,7.47,3.31,0.0
20050323:0611,0.0,0.0,0.0,7.75,3.38,0.0
20050323:0711,89970.0,95.28,9.27,7.95,3.45,0.0
20050323:0811,402615.0,326.66,17.61,9.21,2.97,0.0
20050323:0911,691335.0,544.22,25.1,10.83,4.07,0.0
20050323:1011,184890.0,160.27,31.2,12.21,4.97,0.0
20050323:1111,461295.0,371.07,35.28,12.97,4.41,0.0
20050323:1211,475575.0,383.56,36.78,13.61,4.41,0.0
20050323:1311,369660.0,303.04,35.46,13.64,3.72,0.0
20050323:1411,175875.0,154.83,31.53,13.9,3.79,0.0
20050323:1511,238845.0,203.09,25.54,13.99,3.45,0.0
20050323:1611,278265.0,234.61,18.11,14.27,3.66,0.0
20050323:1711,128355.0,123.26,9.81,13.71,3.1,0.0
20050323:1811,6795.0,14.87,1.11,12.69,3.1,0.0
20050323:1911,0.0,0.0,0.0,11.47,2.76,0.0
20050323:2011,0.0,0.0,0.0,10.66,2.97,0.0
20050323:2111,0.0,0.0,0.0,10.04,3.17,0.0
20050323:2211,0.0,0.0,0.0,9.54,3.31,0.0
20050323:2311,0.0,0.0,0.0,9.0,3.45,0.0
20050324:0011,0.0,0.0,0.0,8.64,3.38,0.0
20050324:0111,0.0,0.0,0.0,8.22,3.38,0.0
20050324:0211,0.0,0.0,0.0,7.75,3.52,0.0
20050324:0311,0.0,0.0,0.0,7.41,3.59,0.0
20050324:0411,0.0,0.0,0.0,7.45,3.45,0.0
20050324:0511,0.0,0.0,0.0,7.6,3.45,0.0
20050324:0611,0.0,0.0,0.0,7.78,3.38,0.0
20050324:0711,10425.0,18.54,9.64,8.16,3.03,0.0
20050324:0811,69255.0,69.53,17.98,8.94,2.9,0.0
20050324:0911,235380.0,196.61,25.49,9.76,3.1,0.0
20050324:1011,382395.0,308.69,31.6,11.03,3.31,0.0
20050324:1111,518580.0,416.14,35.68,12.45,3.31,0.0
20050324:1211,217485.0,187.21,37.18,14.26,3.79,0.0
20050324:1311,422880.0,346.0,35.83,15.02,3.79,0.0
20050324:1411,327450.0,272.76,31.87,15.85,4.28,0.0
20050324:1511,194625.0,170.37,25.85,15.68,3.86,0.0
20050324:1611,201705.0,175.68,18.4,14.59,2.9,0.0
20050324:1711,167700.0,158.43,10.09,14.17,2.76,0.0
20050324:1811,0.0,2.78,1.39,13.15,2.69,0.0
20050324:1911,0.0,0.0,0.0,11.54,3.1,0.0
20050324:2011,0.0,0.0,0.0,10.78,2.97,0.0
20050324:2111,0.0,0.0,0.0,9.91,2.83,0.0
20050324:2211,0.0,0.0,0.0,8.73,2.76,0.0
20050324:2311,0.0,0.0,0.0,7.97,2.76,0.0
20050325:0011,0.0,0.0,0.0,7.39,2.48,0.0
20050325:0111,0.0,0.0,0.0,6.79,2.21,0.0
20050325:0211,0.0,0.0,0.0,6.01,2.14,0.0
20050325:0311,0.0,0.0,0.0,5.51,2.14,0.0
20050325:0411,0.0,0.0,0.0,5.54,2.28,0.0
20050325:0511,0.0,0.0,0.0,5.88,2.0,0.0
20050325:0611,0.0,0.0,0.0,6.89,2.14,0.0
20050325:0711,65370.0,69.95,10.01,7.72,2.07,0.0
20050325:0811,123405.0,112.04,18.36,9.06,2.14,0.0
20050325:0911,281820.0,231.9,25.88,10.3,3.03,0.0
20050325:1011,420900.0,338.43,32.0,11.44,3.38,0.0
20050325:1111,876525.0,701.02,36.09,12.38,3.93,0.0
20050325:1211,897645.0,722.82,37.57,13.39,4.0,0.0
20050325:1311,961935.0,780.07,36.2,13.79,3.79,0.0
20050325:1411,386610.0,316.36,32.21,14.07,3.72,0.0
20050325:1511,164700.0,146.39,26.17,14.1,3.1,0.0
20050325:1611,261615.0,221.99,18.7,13.82,2.28,0.0
20050325:1711,176280.0,165.78,10.37,13.44,1.66,0.0
20050325:1811,7590.0,15.76,1.66,12.54,1.45,0.0
20050325:1911,0.0,0.0,0.0,10.84,2.14,0.0
20050325:2011,0.0,0.0,0.0,9.84,2.28,0.0
20050325:2111,0.0,0.0,0.0,8.92,2.34,0.0
20050325:2211,0.0,0.0,0.0,8.0,2.34,0.0
20050325:2311,0.0,0.0,0.0,7.78,2.28,0.0
20050326:0011,0.0,0.0,0.0,7.52,2.28,0.0
20050326:0111,0.0,0.0,0.0,7.12,2.21,0.0
20050326:0211,0.0,0.0,0.0,6.81,2.21,0.0
20050326:0311,0.0,0.0,0.0,6.79,2.14,0.0
20050326:0411,0.0,0.0,0.0,7.42,2.07,0.0
