Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	3000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050314:2111,0.0,0.0,0.0,5.59,4.97,0.0
20050314:2211,0.0,0.0,0.0,5.61,5.38,0.0
20050314:2311,0.0,0.0,0.0,5.86,5.45,0.0
20050315:0011,0.0,0.0,0.0,6.48,5.45,0.0
20050315:0111,0.0,0.0,0.0,7.19,5.86,0.0
20050315:0211,0.0,0.0,0.0,8.09,6.41,0.0
20050315:0311,0.0,0.0,0.0,8.54,6.69,0.0
20050315:0411,0.0,0.0,0.0,8.7,6.62,0.0
20050315:0511,0.0,0.0,0.0,8.69,6.34,0.0
20050315:0611,0.0,0.0,0.0,8.58,5.72,0.0
20050315:0711,0.0,2.78,6.33,8.72,5.45,0.0
20050315:0811,31920.0,24.1,14.61,8.92,5.03,0.0
20050315:0911,129480.0,65.82,22.01,8.95,5.03,0.0
20050315:1011,70920.0,41.72,28.03,9.39,5.79,0.0
20050315:1111,168420.0,81.59,32.06,10.0,5.38,0.0
20050315:1211,121770.0,63.04,33.61,10.4,6.9,0.0
20050315:1311,182160.0,87.15,32.44,10.6,6.21,0.0
20050315:1411,167940.0,81.59,28.74,10.72,6.48,0.0
20050315:1511,181650.0,87.15,22.97,11.16,6.28,0.0
20050315:1611,29580.0,23.18,15.73,11.48,6.07,0.0
20050315:1711,5970.0,10.2,7.55,11.67,6.28,0.0
20050315:1811,0.0,0.0,0.0,11.53,6.28,0.0
20050315:1911,0.0,0.0,0.0,11.52,6.21,0.0
20050315:2011,0.0,0.0,0.0,11.55,6.21,0.0
20050315:2111,0.0,0.0,0.0,11.61,6.41,0.0
20050315:2211,0.0,0.0,0.0,11.63,6.69,0.0
20050315:2311,0.0,0.0,0.0,11.56,6.76,0.0
20050316:0011,0.0,0.0,0.0,11.57,6.62,0.0
20050316:0111,0.0,0.0,0.0,11.49,6.41,0.0
20050316:0211,0.0,0.0,0.0,11.56,6.41,0.0
20050316:0311,0.0,0.0,0.0,11.61,6.48,0.0
20050316:0411,0.0,0.0,0.0,11.56,6.55,0.0
20050316:0511,0.0,0.0,0.0,11.63,6.62,0.0
20050316:0611,0.0,0.0,0.0,11.69,6.83,0.0
20050316:0711,0.0,2.78,6.7,12.04,7.24,0.0
20050316:0811,39060.0,27.81,14.98,12.3,7.59,0.0
20050316:0911,252450.0,115.16,22.4,12.74,7.86,0.0
20050316:1011,189360.0,90.86,28.42,13.28,8.69,0.0
20050316:1111,398730.0,171.63,32.46,13.6,9.38,0.0
20050316:1211,131100.0,67.68,34.01,13.84,9.59,0.0
20050316:1311,131070.0,67.68,32.82,13.91,9.52,0.0
20050316:1411,115380.0,61.19,29.09,13.57,7.52,0.0
20050316:1511,538050.0,223.98,23.3,13.18,6.14,0.0
20050316:1611,53010.0,34.3,16.03,12.69,6.41,0.0
20050316:1711,7380.0,11.13,7.84,12.37,7.03,0.0
20050316:1811,0.0,0.0,-0.82,12.07,7.03,0.0
20050316:1911,0.0,0.0,0.0,12.03,7.38,0.0
20050316:2011,0.0,0.0,0.0,11.38,7.59,0.0
20050316:2111,0.0,0.0,0.0,11.15,7.45,0.0
20050316:2211,0.0,0.0,0.0,11.48,7.86,0.0
20050316:2311,0.0,0.0,0.0,11.76,8.0,0.0
20050317:0011,0.0,0.0,0.0,11.71,8.07,0.0
20050317:0111,0.0,0.0,0.0,11.67,8.14,0.0
20050317:0211,0.0,0.0,0.0,11.42,8.0,0.0
20050317:0311,0.0,0.0,0.0,11.08,7.86,0.0
20050317:0411,0.0,0.0,0.0,11.25,8.28,0.0
20050317:0511,0.0,0.0,0.0,11.47,8.48,0.0
20050317:0611,0.0,0.0,0.0,11.3,7.86,0.0
20050317:0711,12000.0,13.91,7.07,11.55,7.86,0.0
20050317:0811,49110.0,32.45,15.36,12.01,7.66,0.0
20050317:0911,35190.0,25.96,22.78,12.17,6.83,0.0
20050317:1011,122790.0,63.97,28.82,12.39,5.93,0.0
20050317:1111,97890.0,53.77,32.87,12.65,4.55,0.0
20050317:1211,78120.0,45.43,34.4,13.01,5.24,0.0
20050317:1311,78180.0,45.43,33.2,12.89,5.38,0.0
20050317:1411,136080.0,69.53,29.44,12.93,5.79,0.0
20050317:1511,243150.0,112.18,23.62,13.43,5.52,0.0
20050317:1611,365340.0,159.87,16.33,13.95,5.66,0.0
20050317:1711,69300.0,41.72,8.12,13.82,6.41,0.0
20050317:1811,0.0,0.0,-0.54,13.16,5.66,0.0
20050317:1911,0.0,0.0,0.0,12.0,5.72,0.0
20050317:2011,0.0,0.0,0.0,11.22,5.66,0.0
20050317:2111,0.0,0.0,0.0,10.57,5.72,0.0
20050317:2211,0.0,0.0,0.0,10.16,6.0,0.0
20050317:2311,0.0,0.0,0.0,10.11,6.34,0.0
20050318:0011,0.0,0.0,0.0,9.88,6.34,0.0
20050318:0111,0.0,0.0,0.0,9.36,6.28,0.0
20050318:0211,0.0,0.0,0.0,9.16,6.28,0.0
20050318:0311,0.0,0.0,0.0,8.84,6.41,0.0
20050318:0411,0.0,0.0,0.0,8.8,6.14,0.0
20050318:0511,0.0,0.0,0.0,8.62,5.45,0.0
20050318:0611,0.0,0.0,0.0,8.67,5.17,0.0
20050318:0711,0.0,3.71,7.43,9.49,5.66,0.0
20050318:0811,13770.0,14.83,15.73,9.89,5.52,0.0
20050318:0911,103470.0,55.63,23.17,10.51,4.9,0.0
20050318:1011,132750.0,67.68,29.22,11.01,5.31,0.0
20050318:1111,125520.0,64.9,33.27,11.61,5.79,0.0
20050318:1211,242400.0,111.25,34.8,12.09,5.66,0.0
20050318:1311,140760.0,71.39,33.58,12.77,5.72,0.0
20050318:1411,175170.0,85.29,29.79,13.05,5.24,0.0
20050318:1511,313770.0,139.17,23.94,12.74,4.69,0.0
20050318:1611,423150.0,181.13,16.63,12.23,4.34,0.0
20050318:1711,156630.0,79.46,8.41,11.62,3.72,0.0
20050318:1811,0.0,0.0,-0.27,11.0,3.52,0.0
20050318:1911,0.0,0.0,0.0,10.11,3.17,0.0
20050318:2011,0.0,0.0,0.0,9.68,2.83,0.0
20050318:2111,0.0,0.0,0.0,9.3,2.28,0.0
20050318:2211,0.0,0.0,0.0,8.95,1.79,0.0
20050318:2311,0.0,0.0,0.0,8.37,1.38,0.0
20050319:0011,0.0,0.0,0.0,7.9,1.52,0.0
20050319:0111,0.0,0.0,0.0,7.44,1.66,0.0
20050319:0211,0.0,0.0,0.0,7.03,1.66,0.0
20050319:0311,0.0,0.0,0.0,7.09,1.52,0.0
20050319:0411,0.0,0.0,0.0,7.1,1.38,0.0
20050319:0511,0.0,0.0,0.0,6.9,1.24,0.0
20050319:0611,0.0,0.0,0.0,6.48,1.31,0.0
20050319:0711,129360.0,73.83,7.8,6.23,1.1,0.0
20050319:0811,672900.0,276.24,16.11,7.28,0.9,0.0
20050319:0911,230490.0,105.67,23.56,8.4,0.41,0.0
20050319:1011,354330.0,153.91,29.61,9.29,0.28,0.0
20050319:1111,418410.0,178.96,33.67,10.62,1.31,0.0
20050319:1211,426780.0,182.65,35.2,11.72,2.21,0.0
20050319:1311,430650.0,184.53,33.95,12.41,2.41,0.0
20050319:1411,705300.0,289.96,30.14,12.94,2.34,0.0
20050319:1511,364590.0,159.69,24.26,13.37,2.21,0.0
20050319:1611,240060.0,111.45,16.93,13.6,2.21,0.0
20050319:1711,34920.0,25.96,8.69,13.35,1.79,0.0
20050319:1811,0.0,5.25,0.01,12.61,2.0,0.0
20050319:1911,0.0,0.0,0.0,11.37,2.55,0.0
20050319:2011,0.0,0.0,0.0,10.46,2.55,0.0
20050319:2111,0.0,0.0,0.0,9.94,2.41,0.0
20050319:2211,0.0,0.0,0.0,9.24,2.41,0.0
20050319:2311,0.0,0.0,0.0,9.26,2.34,0.0
20050320:0011,0.0,0.0,0.0,9.05,2.28,0.0
20050320:0111,0.0,0.0,0.0,9.01,2.14,0.0
20050320:0211,0.0,0.0,0.0,9.01,1.93,0.0
20050320:0311,0.0,0.0,0.0,9.0,1.93,0.0
20050320:0411,0.0,0.0,0.0,8.86,1.93,0.0
20050320:0511,0.0,0.0,0.0,8.79,2.07,0.0
20050320:0611,0.0,0.0,0.0,8.68,2.14,0.0
20050320:0711,17280.0,16.69,8.17,8.66,2.28,0.0
20050320:0811,138360.0,69.48,16.48,8.93,2.9,0.0
20050320:0911,175800.0,84.37,23.94,9.3,3.45,0.0
20050320:1011,166050.0,80.66,30.01,9.79,3.93,0.0
20050320:1111,255660.0,115.89,34.07,10.76,4.28,0.0
20050320:1211,808470.0,325.53,35.59,11.4,4.34,0.0
20050320:1311,263910.0,119.6,34.33,11.87,4.48,0.0
20050320:1411,116130.0,61.19,30.49,11.98,4.41,0.0
20050320:1511,96000.0,52.85,24.58,12.01,4.41,0.0
20050320:1611,132300.0,67.68,17.23,11.56,4.41,0.0
20050320:1711,81090.0,46.36,8.97,10.96,4.41,0.0
20050320:1811,0.0,4.37,0.29,9.89,4.07,0.0
20050320:1911,0.0,0.0,0.0,8.75,3.79,0.0
20050320:2011,0.0,0.0,0.0,8.15,3.86,0.0
20050320:2111,0.0,0.0,0.0,7.54,4.0,0.0
20050320:2211,0.0,0.0,0.0,6.81,3.93,0.0
20050320:2311,0.0,0.0,0.0,6.14,3.72,0.0
20050321:0011,0.0,0.0,0.0,5.79,3.52,0.0
20050321:0111,0.0,0.0,0.0,5.21,3.45,0.0
20050321:0211,0.0,0.0,0.0,4.72,3.38,0.0
20050321:0311,0.0,0.0,0.0,4.39,3.45,0.0
20050321:0411,0.0,0.0,0.0,4.46,3.31,0.0
20050321:0511,0.0,0.0,0.0,4.4,3.1,0.0
20050321:0611,0.0,0.0,0.0,4.56,3.17,0.0
20050321:0711,3510.0,8.34,8.54,5.12,3.59,0.0
20050321:0811,252930.0,112.85,16.86,6.11,4.14,0.0
20050321:0911,488910.0,200.74,24.33,7.56,4.83,0.0
20050321:1011,763440.0,303.71,30.41,9.02,5.17,0.0
20050321:1111,1148100.0,451.88,34.48,10.86,5.38,0.0
20050321:1211,2126820.0,920.04,35.99,11.82,0.0,0.0
20050321:1311,1935330.0,829.12,34.71,12.66,0.0,0.0
20050321:1411,1932990.0,768.81,30.83,12.79,5.52,0.0
20050321:1511,733770.0,297.14,24.9,12.3,5.31,0.0
20050321:1611,408480.0,174.66,17.52,11.27,4.62,0.0
20050321:1711,92490.0,50.99,9.25,10.14,5.03,0.0
20050321:1811,0.0,3.5,0.56,9.15,4.83,0.0
20050321:1911,0.0,0.0,0.0,8.44,4.48,0.0
20050321:2011,0.0,0.0,0.0,8.47,4.34,0.0
20050321:2111,0.0,0.0,0.0,8.69,4.28,0.0
20050321:2211,0.0,0.0,0.0,8.54,4.34,0.0
20050321:2311,0.0,0.0,0.0,8.56,4.21,0.0
20050322:0011,0.0,0.0,0.0,8.76,4.21,0.0
20050322:0111,0.0,0.0,0.0,9.11,4.07,0.0
20050322:0211,0.0,0.0,0.0,9.18,4.0,0.0
20050322:0311,0.0,0.0,0.0,9.21,4.07,0.0
20050322:0411,0.0,0.0,0.0,9.26,4.07,0.0
20050322:0511,0.0,0.0,0.0,9.24,3.93,0.0
20050322:0611,0.0,0.0,0.0,9.2,4.0,0.0
20050322:0711,0.0,5.56,8.91,10.21,4.21,0.0
20050322:0811,17070.0,16.69,17.23,10.7,4.28,0.0
20050322:0911,403950.0,172.18,24.72,11.27,4.62,0.0
20050322:1011,492930.0,206.68,30.81,12.07,4.62,0.0
20050322:1111,102420.0,55.63,34.88,12.54,4.83,0.0
20050322:1211,359190.0,156.68,36.38,12.69,4.83,0.0
20050322:1311,140280.0,71.39,35.08,13.3,4.41,0.0
20050322:1411,183780.0,89.0,31.18,13.68,4.21,0.0
20050322:1511,200400.0,95.49,25.22,13.45,4.41,0.0
20050322:1611,38820.0,27.81,17.82,13.26,4.41,0.0
20050322:1711,10320.0,12.98,9.53,13.03,3.93,0.0
20050322:1811,7740.0,11.37,0.84,12.15,3.17,0.0
20050322:1911,0.0,0.0,0.0,10.88,2.55,0.0
20050322:2011,0.0,0.0,0.0,9.78,2.62,0.0
20050322:2111,0.0,0.0,0.0,9.07,2.9,0.0
20050322:2211,0.0,0.0,0.0,8.4,2.97,0.0
20050322:2311,0.0,0.0,0.0,8.03,3.1,0.0
20050323:0011,0.0,0.0,0.0,7.77,3.24,0.0
20050323:0111,0.0,0.0,0.0,7.71,3.31,0.0
20050323:0211,0.0,0.0,0.0,7.48,3.17,0.0
20050323:0311,0.0,0.0,0.0,7.28,3.17,0.0
20050323:0411,0.0,0.0,0.0,7.26,3.17,0.0
20050323:0511,0.0,0.0,0.0,7.47,3.31,0.0
20050323:0611,0.0,0.0,0.0,7.75,3.38,0.0
20050323:0711,179940.0,95.28,9.27,7.95,3.45,0.0
20050323:0811,805230.0,326.66,17.61,9.21,2.97,0.0
20050323:0911,1382670.0,544.22,25.1,10.83,4.07,0.0
20050323:1011,369780.0,160.27,31.2,12.21,4.97,0.0
20050323:1111,922590.0,371.07,35.28,12.97,4.41,0.0
20050323:1211,951150.0,383.56,36.78,13.61,4.41,0.0
20050323:1311,739320.0,303.04,35.46,13.64,3.72,0.0
20050323:1411,351750.0,154.83,31.53,13.9,3.79,0.0
20050323:1511,477690.0,203.09,25.54,13.99,3.45,0.0
20050323:1611,556530.0,234.61,18.11,14.27,3.66,0.0
20050323:1711,256710.0,123.26,9.81,13.71,3.1,0.0
20050323:1811,13590.0,14.87,1.11,12.69,3.1,0.0
20050323:1911,0.0,0.0,0.0,11.47,2.76,0.0
20050323:2011,0.0,0.0,0.0,10.66,2.97,0.0
20050323:2111,0.0,0.0,0.0,10.04,3.17,0.0
20050323:2211,0.0,0.0,0.0,9.54,3.31,0.0
20050323:2311,0.0,0.0,0.0,9.0,3.45,0.0
20050324:0011,0.0,0.0,0.0,8.64,3.38,0.0
20050324:0111,0.0,0.0,0.0,8.22,3.38,0.0
20050324:0211,0.0,0.0,0.0,7.75,3.52,0.0
20050324:0311,0.0,0.0,0.0,7.41,3.59,0.0
20050324:0411,0.0,0.0,0.0,7.45,3.45,0.0
20050324:0511,0.0,0.0,0.0,7.6,3.45,0.0
20050324:0611,0.0,0.0,0.0,7.78,3.38,0.0
20050324:0711,20850.0,18.54,9.64,8.16,3.03,0.0
20050324:0811,138510.0,69.53,17.98,8.94,2.9,0.0
20050324:0911,470760.0,196.61,25.49,9.76,3.1,0.0
20050324:1011,764790.0,308.69,31.6,11.03,3.31,0.0
20050324:1111,1037160.0,416.14,35.68,12.45,3.31,0.0
20050324:1211,434970.0,187.21,37.18,14.26,3.79,0.0
20050324:1311,845760.0,346.0,35.83,15.02,3.79,0.0
20050324:1411,654900.0,272.76,31.87,15.85,4.28,0.0
20050324:1511,389250.0,170.37,25.85,15.68,3.86,0.0
20050324:1611,403410.0,175.68,18.4,14.59,2.9,0.0
20050324:1711,335400.0,158.43,10.09,14.17,2.76,0.0
20050324:1811,0.0,2.78,1.39,13.15,2.69,0.0
20050324:1911,0.0,0.0,0.0,11.54,3.1,0.0
20050324:2011,0.0,0.0,0.0,10.78,2.97,0.0
20050324:2111,0.0,0.0,0.0,9.91,2.83,0.0
20050324:2211,0.0,0.0,0.0,8.73,2.76,0.0
20050324:2311,0.0,0.0,0.0,7.97,2.76,0.0
20050325:0011,0.0,0.0,0.0,7.39,2.48,0.0
20050325:0111,0.0,0.0,0.0,6.79,2.21,0.0
20050325:0211,0.0,0.0,0.0,6.01,2.14,0.0
20050325:0311,0.0,0.0,0.0,5.51,2.14,0.0
20050325:0411,0.0,0.0,0.0,5.54,2.28,0.0
20050325:0511,0.0,0.0,0.0,5.88,2.0,0.0
20050325:0611,0.0,0.0,0.0,6.89,2.14,0.0
20050325:0711,130740.0,69.95,10.01,7.72,2.07,0.0
20050325:0811,246810.0,112.04,18.36,9.06,2.14,0.0
20050325:0911,563640.0,231.9,25.88,10.3,3.03,0.0
20050325:1011,841800.0,338.43,32.0,11.44,3.38,0.0
20050325:1111,1753050.0,701.02,36.09,12.38,3.93,0.0
20050325:1211,1795290.0,722.82,37.57,13.39,4.0,0.0
20050325:1311,1923870.0,780.07,36.2,13.79,3.79,0.0
20050325:1411,773220.0,316.36,32.21,14.07,3.72,0.0
20050325:1511,329400.0,146.39,26.17,14.1,3.1,0.0
20050325:1611,523230.0,221.99,18.7,13.82,2.28,0.0
20050325:1711,352560.0,165.78,10.37,13.44,1.66,0.0
20050325:1811,15180.0,15.76,1.66,12.54,1.45,0.0
20050325:1911,0.0,0.0,0.0,10.84,2.14,0.0
20050325:2011,0.0,0.0,0.0,9.84,2.28,0.0
20050325:2111,0.0,0.0,0.0,8.92,2.34,0.0
20050325:2211,0.0,0.0,0.0,8.0,2.34,0.0
20050325:2311,0.0,0.0,0.0,7.78,2.28,0.0
20050326:0011,0.0,0.0,0.0,7.52,2.28,0.0
20050326:0111,0.0,0.0,0.0,7.12,2.21,0.0
20050326:0211,0.0,0.0,0.0,6.81,2.21,0.0
20050326:0311,0.0,0.0,0.0,6.79,2.14,0.0
20050326:0411,0.0,0.0,0.0,7.42,2.07,0.0
20050326:0511,0.0,0.0,0.0,7.87,2.14,0.0
20050326:0611,0.0,0.0,0.0,8.14,2.48,0.0
20050326:0711,230910.0,117.07,10.38,8.65,3.24,0.0
20050326:0811,251640.0,113.7,18.73,8.95,2.97,0.0
20050326:0911,443490.0,185.96,26.26,9.14,3.17,0.0
20050326:1011,211560.0,98.27,32.39,9.2,3.31,0.0
20050326:1111,337710.0,146.48,36.49,9.09,3.38,0.0
20050326:1211,197400.0,92.71,37.96,9.09,3.66,0.0
20050326:1311,495480.0,205.59,36.58,8.79,3.72,0.0
20050326:1411,284550.0,126.09,32.56,9.04,4.34,0.0
20050326:1511,111180.0,58.41,26.48,8.76,4.34,0.0
20050326:1611,132150.0,66.75,18.99,8.27,4.21,0.0
20050326:1711,38040.0,26.89,10.65,7.7,4.07,0.0
20050326:1811,0.0,3.71,1.93,7.18,3.86,0.0
20050326:1911,0.0,0.0,0.0,6.85,3.52,0.0
20050326:2011,0.0,0.0,0.0,6.56,3.59,0.0
20050326:2111,0.0,0.0,0.0,6.46,3.45,0.0
20050326:2211,0.0,0.0,0.0,6.39,3.17,0.0
20050326:2311,0.0,0.0,0.0,6.37,3.31,0.0
20050327:0011,0.0,0.0,0.0,6.31,2.97,0.0
20050327:0111,0.0,0.0,0.0,6.2,2.9,0.0
20050327:0211,0.0,0.0,0.0,6.18,2.76,0.0
20050327:0311,0.0,0.0,0.0,6.13,2.62,0.0
20050327:0411,0.0,0.0,0.0,6.13,2.9,0.0
20050327:0511,0.0,0.0,0.0,6.08,2.97,0.0
20050327:0611,0.0,0.0,0.0,6.04,3.17,0.0
20050327:0711,77970.0,44.73,10.74,6.58,3.03,0.0
20050327:0811,144060.0,71.39,19.11,6.87,0.0,0.0
20050327:0911,75840.0,43.57,26.65,7.1,0.0,0.0
20050327:1011,172620.0,82.51,32.79,7.41,3.03,0.0
20050327:1111,203520.0,94.56,36.89,7.68,3.38,0.0
20050327:1211,93540.0,50.99,38.36,7.83,4.07,0.0
20050327:1311,93450.0,50.99,36.95,8.08,4.28,0.0
20050327:1411,82320.0,46.36,32.9,7.96,3.66,0.0
20050327:1511,62670.0,38.01,26.79,8.16,2.97,0.0
20050327:1611,58560.0,36.16,19.27,7.79,3.1,0.0
20050327:1711,262380.0,120.89,10.92,7.3,3.1,0.0
20050327:1811,0.0,3.71,2.21,6.85,2.97,0.0
20050327:1911,0.0,0.0,0.0,6.27,3.31,0.0
20050327:2011,0.0,0.0,0.0,6.02,3.17,0.0
20050327:2111,0.0,0.0,0.0,5.81,3.1,0.0
20050327:2211,0.0,0.0,0.0,5.64,3.24,0.0
20050327:2311,0.0,0.0,0.0,5.56,3.1,0.0
20050328:0011,0.0,0.0,0.0,5.59,2.9,0.0
20050328:0111,0.0,0.0,0.0,5.71,2.76,0.0
20050328:0211,0.0,0.0,0.0,5.77,2.76,0.0
20050328:0311,0.0,0.0,0.0,5.75,2.69,0.0
20050328:0411,0.0,0.0,0.0,5.79,2.48,0.0
20050328:0511,0.0,0.0,0.0,5.84,2.48,0.0
20050328:0611,0.0,0.0,0.0,5.83,2.48,0.0
20050328:0711,3480.0,8.34,11.11,6.01,2.55,0.0
20050328:0811,123930.0,63.04,19.48,6.35,2.48,0.0
20050328:0911,112140.0,58.41,27.03,6.76,2.55,0.0
20050328:1011,235140.0,106.62,33.18,7.22,2.55,0.0
20050328:1111,239490.0,108.47,37.29,7.64,2.48,0.0
20050328:1211,299580.0,131.65,38.75,8.11,2.34,0.0
20050328:1311,342810.0,148.34,37.32,8.48,2.21,0.0
20050328:1411,480660.0,200.77,33.24,8.78,2.0,0.0
20050328:1511,319740.0,139.99,27.1,9.09,1.93,0.0
20050328:1611,352830.0,152.58,19.56,9.0,1.93,0.0
20050328:1711,147420.0,73.54,11.2,8.89,1.86,0.0
20050328:1811,20820.0,18.54,2.48,8.35,1.79,0.0
20050328:1911,0.0,0.0,0.0,7.57,1.79,0.0
20050328:2011,0.0,0.0,0.0,6.92,1.72,0.0
20050328:2111,0.0,0.0,0.0,6.54,1.52,0.0
20050328:2211,0.0,0.0,0.0,6.22,1.31,0.0
20050328:2311,0.0,0.0,0.0,5.96,1.31,0.0
20050329:0011,0.0,0.0,0.0,5.79,1.24,0.0
20050329:0111,0.0,0.0,0.0,5.68,1.31,0.0
20050329:0211,0.0,0.0,0.0,5.57,1.38,0.0
20050329:0311,0.0,0.0,0.0,5.51,1.17,0.0
20050329:0411,0.0,0.0,0.0,5.47,0.97,0.0
20050329:0511,0.0,0.0,0.0,5.29,0.76,0.0
20050329:0611,0.0,0.0,0.0,5.22,0.69,0.0
20050329:0711,118470.0,62.13,11.47,5.7,1.52,0.0
20050329:0811,359130.0,153.35,19.85,6.12,1.31,0.0
20050329:0911,153930.0,75.1,27.41,6.55,0.97,0.0
20050329:1011,299970.0,131.65,33.58,7.17,0.97,0.0
20050329:1111,386280.0,165.02,37.68,7.94,0.9,0.0
20050329:1211,455700.0,191.78,39.14,8.48,1.03,0.0
20050329:1311,746940.0,303.58,37.68,9.08,1.03,0.0
20050329:1411,294330.0,130.72,33.57,9.43,0.97,0.0
20050329:1511,318090.0,139.99,27.41,9.55,0.83,0.0
20050329:1611,266160.0,120.11,19.85,9.78,0.69,0.0
20050329:1711,119460.0,62.12,11.47,9.71,1.52,0.0
20050329:1811,9030.0,12.05,2.75,9.11,2.0,0.0
20050329:1911,0.0,0.0,0.0,7.65,2.0,0.0
20050329:2011,0.0,0.0,0.0,7.19,2.07,0.0
20050329:2111,0.0,0.0,0.0,6.75,2.0,0.0
20050329:2211,0.0,0.0,0.0,6.11,1.86,0.0
20050329:2311,0.0,0.0,0.0,5.87,1.79,0.0
20050330:0011,0.0,0.0,0.0,5.53,1.72,0.0
20050330:0111,0.0,0.0,0.0,5.3,1.86,0.0
20050330:0211,0.0,0.0,0.0,5.41,2.07,0.0
20050330:0311,0.0,0.0,0.0,5.57,2.28,0.0
20050330:0411,0.0,0.0,0.0,5.65,2.48,0.0
20050330:0511,0.0,0.0,0.0,5.75,2.76,0.0
20050330:0611,0.0,0.0,0.0,5.86,2.9,0.0
20050330:0711,4830.0,9.27,11.84,6.25,3.52,0.0
20050330:0811,61080.0,37.08,20.22,6.54,3.72,0.0
20050330:0911,173310.0,82.51,27.79,6.77,3.93,0.0
20050330:1011,163380.0,78.8,33.97,7.26,3.86,0.0
20050330:1111,276660.0,122.38,38.08,7.63,4.28,0.0
20050330:1211,208410.0,96.42,39.53,7.76,4.07,0.0
20050330:1311,109350.0,57.48,38.05,7.94,4.21,0.0
20050330:1411,208140.0,96.42,33.91,8.04,4.21,0.0
20050330:1511,179520.0,85.29,27.72,7.9,4.21,0.0
20050330:1611,42030.0,28.74,20.13,7.67,4.21,0.0
20050330:1711,22800.0,19.47,11.74,7.16,4.14,0.0
20050330:1811,0.0,4.64,3.02,6.68,3.93,0.0
20050330:1911,0.0,0.0,0.0,5.86,3.66,0.0
20050330:2011,0.0,0.0,0.0,5.46,3.52,0.0
20050330:2111,0.0,0.0,0.0,5.11,3.45,0.0
20050330:2211,0.0,0.0,0.0,4.84,3.45,0.0
20050330:2311,0.0,0.0,0.0,4.39,3.24,0.0
20050331:0011,0.0,0.0,0.0,4.3,3.03,0.0
20050331:0111,0.0,0.0,0.0,4.52,2.9,0.0
20050331:0211,0.0,0.0,0.0,4.78,2.83,0.0
20050331:0311,0.0,0.0,0.0,5.29,2.62,0.0
20050331:0411,0.0,0.0,0.0,5.5,2.41,0.0
20050331:0511,0.0,0.0,0.0,5.59,2.21,0.0
20050331:0611,0.0,0.0,0.0,5.72,2.07,0.0
20050331:0711,137730.0,70.15,12.2,6.33,2.28,0.0
20050331:0811,436890.0,182.96,20.59,7.28,2.41,0.0
20050331:0911,607050.0,246.89,28.17,8.47,2.48,0.0
20050331:1011,571230.0,235.5,34.36,10.03,2.69,0.0
20050331:1111,299790.0,133.5,38.48,11.57,3.03,0.0
20050331:1211,2320950.0,948.86,39.91,12.7,3.79,0.0
20050331:1311,943890.0,381.1,38.42,13.23,4.07,0.0
20050331:1411,503730.0,212.54,34.25,13.32,4.21,0.0
20050331:1511,345840.0,151.85,28.02,13.02,4.14,0.0
20050331:1611,227250.0,105.69,20.42,12.54,4.14,0.0
20050331:1711,228840.0,107.95,12.02,11.54,3.86,0.0
20050331:1811,41850.0,31.87,3.29,10.37,3.45,0.0
20050331:1911,0.0,0.0,0.0,8.79,2.9,0.0
20050331:2011,0.0,0.0,0.0,8.07,2.83,0.0
20050331:2111,0.0,0.0,0.0,7.51,2.62,0.0
20050331:2211,0.0,0.0,0.0,7.48,2.48,0.0
20050331:2311,0.0,0.0,0.0,7.47,2.41,0.0
20050401:0011,0.0,0.0,0.0,7.67,2.41,0.0
20050401:0111,0.0,0.0,0.0,7.87,2.62,0.0
20050401:0211,0.0,0.0,0.0,8.07,2.76,0.0
20050401:0311,0.0,0.0,0.0,8.14,2.9,0.0
20050401:0411,0.0,0.0,0.0,8.23,3.1,0.0
20050401:0511,0.0,0.0,0.0,8.33,3.31,0.0
20050401:0611,0.0,0.0,0.0,8.4,3.31,0.0
20050401:0711,26310.0,21.32,12.56,8.45,3.38,0.0
20050401:0811,197070.0,92.4,20.96,8.8,4.62,0.0
20050401:0911,124680.0,63.97,28.55,9.15,4.48,0.0
20050401:1011,758100.0,303.98,34.75,9.86,4.55,0.0
20050401:1111,1081080.0,428.39,38.87,10.42,4.07,0.0
20050401:1211,1065600.0,422.8,40.3,10.94,4.76,0.0
20050401:1311,1362510.0,539.84,38.78,11.79,4.76,0.0
20050401:1411,1587960.0,630.51,34.58,12.24,4.69,0.0
20050401:1511,1254360.0,498.72,28.33,12.08,4.21,0.0
20050401:1611,1019520.0,412.94,20.7,11.72,3.38,0.0
20050401:1711,326970.0,149.9,12.29,11.61,3.31,0.0
20050401:1811,29640.0,23.18,3.55,11.01,2.9,0.0
20050401:1911,0.0,0.0,0.0,10.58,2.69,0.0
20050401:2011,0.0,0.0,0.0,10.15,2.55,0.0
20050401:2111,0.0,0.0,0.0,9.55,2.41,0.0
20050401:2211,0.0,0.0,0.0,9.26,2.28,0.0
20050401:2311,0.0,0.0,0.0,9.11,2.07,0.0
20050402:0011,0.0,0.0,0.0,8.76,2.07,0.0
20050402:0111,0.0,0.0,0.0,8.41,2.14,0.0
20050402:0211,0.0,0.0,0.0,8.32,2.07,0.0
20050402:0311,0.0,0.0,0.0,8.1,1.86,0.0
