Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2300.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230320:1211,490222.0,261.34,35.59,10.46,3.38,0.0
20230320:1311,281267.0,158.54,34.33,10.84,4.07,0.0
20230320:1411,208334.0,122.38,30.49,11.18,3.66,0.0
20230320:1511,178595.0,107.54,24.58,11.33,2.76,0.0
20230320:1611,241500.0,139.71,17.23,11.81,2.48,0.0
20230320:1711,153226.0,101.08,8.97,11.98,2.62,0.0
20230320:1811,0.0,0.0,0.0,11.16,2.48,0.0
20230320:1911,0.0,0.0,0.0,10.75,2.41,0.0
20230320:2011,0.0,0.0,0.0,10.43,2.62,0.0
20230320:2111,0.0,0.0,0.0,10.64,3.03,0.0
20230320:2211,0.0,0.0,0.0,10.87,3.66,0.0
20230320:2311,0.0,0.0,0.0,10.82,4.0,0.0
20230321:0011,0.0,0.0,0.0,10.57,4.14,0.0
20230321:0111,0.0,0.0,0.0,10.38,4.55,0.0
20230321:0211,0.0,0.0,0.0,9.99,4.69,0.0
20230321:0311,0.0,0.0,0.0,9.59,4.9,0.0
20230321:0411,0.0,0.0,0.0,9.25,4.9,0.0
20230321:0511,0.0,0.0,0.0,9.09,4.62,0.0
20230321:0611,0.0,0.0,0.0,8.98,4.62,0.0
20230321:0711,0.0,0.0,0.0,9.52,4.48,0.0
20230321:0811,0.0,0.0,0.0,10.0,4.76,0.0
20230321:0911,436770.0,233.28,24.33,10.29,4.97,0.0
20230321:1011,643724.0,335.71,30.41,11.45,5.31,0.0
20230321:1111,614859.0,323.26,34.48,12.49,5.79,0.0
20230321:1211,240166.0,139.07,35.99,13.05,6.07,0.0
20230321:1311,657317.0,343.4,34.71,12.53,6.9,0.0
20230321:1411,252402.0,144.63,30.83,12.34,7.31,0.0
20230321:1511,666126.0,346.53,24.9,12.15,6.34,0.0
20230321:1611,436402.0,236.45,17.52,12.19,5.93,0.0
20230321:1711,136827.0,90.61,9.25,11.64,5.31,0.0
20230321:1811,0.0,0.0,0.0,10.95,5.1,0.0
20230321:1911,0.0,0.0,0.0,10.38,4.69,0.0
20230321:2011,0.0,0.0,0.0,9.99,4.97,0.0
20230321:2111,0.0,0.0,0.0,9.7,5.38,0.0
20230321:2211,0.0,0.0,0.0,9.21,5.86,0.0
20230321:2311,0.0,0.0,0.0,9.04,6.62,0.0
20230322:0011,0.0,0.0,0.0,9.0,7.24,0.0
20230322:0111,0.0,0.0,0.0,9.1,7.66,0.0
20230322:0211,0.0,0.0,0.0,9.23,8.14,0.0
20230322:0311,0.0,0.0,0.0,9.54,8.28,0.0
20230322:0411,0.0,0.0,0.0,9.92,7.86,0.0
20230322:0511,0.0,0.0,0.0,10.16,7.86,0.0
20230322:0611,0.0,0.0,0.0,9.11,8.07,0.0
20230322:0711,0.0,0.0,0.0,8.48,7.1,0.0
20230322:0811,730457.0,378.89,17.23,8.39,6.48,0.0
20230322:0911,1225440.0,617.72,24.72,9.29,7.1,0.0
20230322:1011,1515355.0,767.11,30.81,10.16,7.59,0.0
20230322:1111,1803637.0,925.28,34.88,11.03,7.52,0.0
20230322:1211,1803499.0,928.76,36.38,11.65,7.52,0.0
20230322:1311,1734982.0,892.77,35.08,12.26,7.72,0.0
20230322:1411,1452772.0,743.9,31.18,12.51,7.38,0.0
20230322:1511,1216286.0,619.65,25.22,12.21,7.86,0.0
20230322:1611,804747.0,420.63,17.82,11.09,5.93,0.0
20230322:1711,265098.0,166.87,9.53,11.21,5.93,0.0
20230322:1811,0.0,0.0,0.0,10.62,5.52,0.0
20230322:1911,0.0,0.0,0.0,10.01,5.31,0.0
20230322:2011,0.0,0.0,0.0,9.5,5.93,0.0
20230322:2111,0.0,0.0,0.0,8.92,6.21,0.0
20230322:2211,0.0,0.0,0.0,8.63,6.41,0.0
20230322:2311,0.0,0.0,0.0,8.51,6.28,0.0
20230323:0011,0.0,0.0,0.0,8.5,6.28,0.0
20230323:0111,0.0,0.0,0.0,8.01,6.69,0.0
20230323:0211,0.0,0.0,0.0,7.16,6.62,0.0
20230323:0311,0.0,0.0,0.0,6.65,6.34,0.0
20230323:0411,0.0,0.0,0.0,6.34,5.93,0.0
20230323:0511,0.0,0.0,0.0,6.14,5.79,0.0
20230323:0611,0.0,0.0,0.0,6.31,5.86,0.0
20230323:0711,108054.0,72.12,9.27,6.65,5.93,0.0
20230323:0811,68425.0,49.14,17.61,7.6,6.07,0.0
20230323:0911,104696.0,68.61,25.1,8.89,6.69,0.0
20230323:1011,365217.0,198.27,31.2,10.4,9.03,0.0
20230323:1111,94921.0,63.97,35.28,10.94,8.76,0.0
20230323:1211,94714.0,63.97,36.78,11.37,8.48,0.0
20230323:1311,1711729.0,877.49,35.46,11.7,7.86,0.0
20230323:1411,310638.0,173.28,31.53,12.2,7.72,0.0
20230323:1511,597655.0,312.73,25.54,12.21,7.31,0.0
20230323:1611,779746.0,408.82,18.11,12.03,6.55,0.0
20230323:1711,34661.0,30.59,9.81,11.42,5.72,0.0
20230323:1811,0.0,0.0,0.0,10.24,5.24,0.0
20230323:1911,0.0,0.0,0.0,9.87,4.48,0.0
20230323:2011,0.0,0.0,0.0,9.02,4.41,0.0
20230323:2111,0.0,0.0,0.0,8.53,4.34,0.0
20230323:2211,0.0,0.0,0.0,7.98,4.07,0.0
20230323:2311,0.0,0.0,0.0,7.32,4.34,0.0
20230324:0011,0.0,0.0,0.0,7.35,4.97,0.0
20230324:0111,0.0,0.0,0.0,7.45,5.66,0.0
20230324:0211,0.0,0.0,0.0,7.14,6.28,0.0
20230324:0311,0.0,0.0,0.0,7.0,6.34,0.0
20230324:0411,0.0,0.0,0.0,6.88,6.21,0.0
20230324:0511,0.0,0.0,0.0,6.65,5.93,0.0
20230324:0611,0.0,0.0,0.0,6.57,5.86,0.0
20230324:0711,59202.0,44.28,9.64,7.15,6.97,0.0
20230324:0811,752100.0,388.95,17.98,8.06,6.07,0.0
20230324:0911,934329.0,470.41,25.49,9.13,8.83,0.0
20230324:1011,788256.0,401.42,31.6,10.01,8.76,0.0
20230324:1111,384284.0,208.43,35.68,11.09,8.41,0.0
20230324:1211,1252695.0,637.45,37.18,11.65,8.28,0.0
20230324:1311,669392.0,347.81,35.83,12.06,8.69,0.0
20230324:1411,1151564.0,586.56,31.87,11.72,7.45,0.0
20230324:1511,927245.0,473.51,25.85,11.47,7.31,0.0
20230324:1611,358777.0,196.84,18.4,11.31,6.48,0.0
20230324:1711,15755.0,18.54,10.09,10.78,6.34,0.0
20230324:1811,0.0,0.0,0.0,9.96,6.07,0.0
20230324:1911,0.0,0.0,0.0,9.26,5.72,0.0
20230324:2011,0.0,0.0,0.0,8.68,5.72,0.0
20230324:2111,0.0,0.0,0.0,8.46,5.79,0.0
20230324:2211,0.0,0.0,0.0,8.06,5.66,0.0
20230324:2311,0.0,0.0,0.0,7.74,5.72,0.0
20230325:0011,0.0,0.0,0.0,7.59,5.93,0.0
20230325:0111,0.0,0.0,0.0,7.53,6.41,0.0
20230325:0211,0.0,0.0,0.0,7.32,6.76,0.0
20230325:0311,0.0,0.0,0.0,6.81,6.62,0.0
20230325:0411,0.0,0.0,0.0,6.8,6.48,0.0
20230325:0511,0.0,0.0,0.0,6.93,6.34,0.0
20230325:0611,0.0,0.0,0.0,7.02,6.07,0.0
20230325:0711,111113.0,73.37,10.01,7.21,6.14,0.0
20230325:0811,368322.0,198.41,18.36,7.52,6.76,0.0
20230325:0911,373359.0,200.48,25.88,8.01,6.07,0.0
20230325:1011,262269.0,147.41,32.0,8.59,5.79,0.0
20230325:1111,664815.0,343.32,36.09,9.12,5.45,0.0
20230325:1211,1484328.0,763.53,37.57,9.65,4.76,0.0
20230325:1311,1203429.0,617.84,36.2,9.62,4.0,0.0
20230325:1411,586132.0,307.62,32.21,9.73,2.97,0.0
20230325:1511,200146.0,117.74,26.17,9.6,2.0,0.0
20230325:1611,321885.0,178.77,18.7,9.18,1.03,0.0
20230325:1711,70334.0,50.74,10.37,8.69,0.48,0.0
20230325:1811,0.0,0.0,0.0,7.78,1.52,0.0
20230325:1911,0.0,0.0,0.0,6.99,2.07,0.0
20230325:2011,0.0,0.0,0.0,6.29,2.48,0.0
20230325:2111,0.0,0.0,0.0,5.93,2.41,0.0
20230325:2211,0.0,0.0,0.0,5.67,2.34,0.0
20230325:2311,0.0,0.0,0.0,5.37,2.41,0.0
20230326:0011,0.0,0.0,0.0,5.27,2.62,0.0
20230326:0111,0.0,0.0,0.0,5.26,2.76,0.0
20230326:0211,0.0,0.0,0.0,5.26,2.9,0.0
20230326:0311,0.0,0.0,0.0,5.17,3.17,0.0
20230326:0411,0.0,0.0,0.0,5.09,3.38,0.0
20230326:0511,0.0,0.0,0.0,4.93,3.52,0.0
20230326:0611,0.0,0.0,0.0,4.69,3.66,0.0
20230326:0711,275402.0,167.59,10.38,4.42,3.93,0.0
20230326:0811,787083.0,401.85,18.73,4.85,4.62,0.0
20230326:0911,625554.0,318.25,26.26,5.34,5.17,0.0
20230326:1011,872091.0,438.12,32.39,6.18,5.66,0.0
20230326:1111,702880.0,358.61,36.49,7.17,5.72,0.0
20230326:1211,426190.0,225.91,37.96,7.15,5.52,0.0
20230326:1311,537763.0,279.45,36.58,7.24,5.59,0.0
20230326:1411,524722.0,272.74,32.56,7.25,5.72,0.0
20230326:1511,439599.0,231.4,26.48,6.99,5.59,0.0
20230326:1611,410228.0,218.26,18.99,6.69,5.24,0.0
20230326:1711,92598.0,62.24,10.65,5.89,4.76,0.0
20230326:1811,0.0,1.85,1.93,4.89,4.14,0.0
20230326:1911,0.0,0.0,0.0,3.84,3.59,0.0
20230326:2011,0.0,0.0,0.0,3.26,3.38,0.0
20230326:2111,0.0,0.0,0.0,2.33,3.1,0.0
20230326:2211,0.0,0.0,0.0,1.57,2.9,0.0
20230326:2311,0.0,0.0,0.0,0.97,2.97,0.0
20230327:0011,0.0,0.0,0.0,0.46,2.97,0.0
20230327:0111,0.0,0.0,0.0,0.24,2.9,0.0
20230327:0211,0.0,0.0,0.0,0.12,2.76,0.0
20230327:0311,0.0,0.0,0.0,-0.02,2.69,0.0
20230327:0411,0.0,0.0,0.0,-0.29,2.62,0.0
20230327:0511,0.0,0.0,0.0,-0.78,2.55,0.0
20230327:0611,0.0,1.85,2.02,-1.24,2.48,0.0
20230327:0711,324829.0,192.23,10.74,-0.58,2.0,0.0
20230327:0811,864317.0,439.36,19.11,2.13,2.48,0.0
20230327:0911,1318659.0,664.79,26.65,3.58,2.76,0.0
20230327:1011,1637738.0,846.09,32.79,4.74,2.28,0.0
20230327:1111,1839149.0,976.44,36.89,5.62,1.79,0.0
20230327:1211,1877007.0,1011.34,38.36,6.31,1.45,0.0
20230327:1311,1805592.0,978.09,36.95,7.04,1.1,0.0
20230327:1411,1649077.0,881.8,32.9,7.82,1.24,0.0
20230327:1511,1279467.0,668.08,26.79,8.07,1.45,0.0
20230327:1611,834486.0,438.41,19.27,8.2,1.66,0.0
20230327:1711,300311.0,183.56,10.92,8.1,1.86,0.0
20230327:1811,0.0,2.78,2.21,7.04,2.07,0.0
20230327:1911,0.0,0.0,0.0,5.36,2.62,0.0
20230327:2011,0.0,0.0,0.0,4.04,2.55,0.0
20230327:2111,0.0,0.0,0.0,3.12,2.76,0.0
20230327:2211,0.0,0.0,0.0,2.41,2.97,0.0
20230327:2311,0.0,0.0,0.0,2.0,3.1,0.0
20230328:0011,0.0,0.0,0.0,1.7,3.24,0.0
20230328:0111,0.0,0.0,0.0,1.57,3.24,0.0
20230328:0211,0.0,0.0,0.0,1.97,3.24,0.0
20230328:0311,0.0,0.0,0.0,2.29,3.24,0.0
20230328:0411,0.0,0.0,0.0,2.78,3.45,0.0
20230328:0511,0.0,0.0,0.0,3.26,3.66,0.0
20230328:0611,0.0,0.93,2.39,3.77,3.86,0.0
20230328:0711,8395.0,12.98,11.11,4.49,3.86,0.0
20230328:0811,137586.0,84.37,19.48,5.16,3.86,0.0
20230328:0911,217879.0,124.23,27.03,5.83,4.97,0.0
20230328:1011,172247.0,101.98,33.18,6.32,5.24,0.0
20230328:1111,189060.0,110.33,37.29,6.27,4.62,0.0
20230328:1211,96669.0,63.97,38.75,6.93,4.9,0.0
20230328:1311,246468.0,139.07,37.32,7.44,5.1,0.0
20230328:1411,191590.0,112.18,33.24,7.74,5.24,0.0
20230328:1511,264615.0,148.04,27.1,7.64,4.76,0.0
20230328:1611,70150.0,50.06,19.56,7.47,4.41,0.0
20230328:1711,8234.0,12.98,11.2,7.27,4.14,0.0
20230328:1811,0.0,0.93,2.48,7.2,3.66,0.0
20230328:1911,0.0,0.0,0.0,7.64,3.86,0.0
20230328:2011,0.0,0.0,0.0,7.83,3.38,0.0
20230328:2111,0.0,0.0,0.0,8.1,3.03,0.0
20230328:2211,0.0,0.0,0.0,8.43,2.9,0.0
20230328:2311,0.0,0.0,0.0,8.59,2.9,0.0
20230329:0011,0.0,0.0,0.0,8.81,2.9,0.0
20230329:0111,0.0,0.0,0.0,8.94,3.1,0.0
20230329:0211,0.0,0.0,0.0,8.99,3.03,0.0
20230329:0311,0.0,0.0,0.0,8.78,2.9,0.0
20230329:0411,0.0,0.0,0.0,8.68,2.9,0.0
20230329:0511,0.0,0.0,0.0,8.64,2.76,0.0
20230329:0611,0.0,1.85,2.75,8.44,2.83,0.0
20230329:0711,137425.0,87.91,11.47,9.36,3.24,0.0
20230329:0811,129030.0,81.59,19.85,9.87,3.59,0.0
20230329:0911,276207.0,155.28,27.41,10.2,5.03,0.0
20230329:1011,367402.0,200.58,33.58,11.01,5.86,0.0
20230329:1111,529161.0,280.45,37.68,11.48,5.66,0.0
20230329:1211,271722.0,153.9,39.14,11.46,5.72,0.0
20230329:1311,290674.0,163.17,37.68,11.37,6.14,0.0
20230329:1411,173512.0,104.76,33.57,11.58,6.07,0.0
20230329:1511,634938.0,332.04,27.41,11.64,4.9,0.0
20230329:1611,269330.0,153.16,19.85,12.04,5.31,0.0
20230329:1711,25461.0,25.03,11.47,12.39,5.17,0.0
20230329:1811,0.0,2.78,2.75,12.29,4.9,0.0
20230329:1911,0.0,0.0,0.0,12.09,4.76,0.0
20230329:2011,0.0,0.0,0.0,11.51,4.14,0.0
20230329:2111,0.0,0.0,0.0,11.07,3.93,0.0
20230329:2211,0.0,0.0,0.0,10.85,3.45,0.0
20230329:2311,0.0,0.0,0.0,10.55,3.17,0.0
20230330:0011,0.0,0.0,0.0,10.46,3.17,0.0
20230330:0111,0.0,0.0,0.0,10.55,3.24,0.0
20230330:0211,0.0,0.0,0.0,10.29,3.03,0.0
20230330:0311,0.0,0.0,0.0,10.05,3.59,0.0
20230330:0411,0.0,0.0,0.0,9.76,4.28,0.0
20230330:0511,0.0,0.0,0.0,9.29,3.93,0.0
20230330:0611,0.0,3.71,3.11,8.88,3.93,0.0
20230330:0711,105087.0,69.78,11.84,9.52,4.76,0.0
20230330:0811,127144.0,80.66,20.22,10.1,4.28,0.0
20230330:0911,1191170.0,609.09,27.79,11.15,5.66,0.0
20230330:1011,1026099.0,527.21,33.97,11.98,5.79,0.0
20230330:1111,566513.0,300.25,38.08,12.41,5.24,0.0
20230330:1211,554553.0,295.08,39.53,13.22,6.07,0.0
20230330:1311,399050.0,218.31,38.05,13.28,6.14,0.0
20230330:1411,475295.0,254.96,33.91,12.59,5.79,0.0
20230330:1511,814660.0,423.14,27.72,12.95,5.31,0.0
20230330:1611,547768.0,293.26,20.13,12.74,4.69,0.0
20230330:1711,193545.0,121.23,11.74,12.55,4.28,0.0
20230330:1811,3450.0,9.54,3.02,11.79,3.17,0.0
20230330:1911,0.0,0.0,0.0,10.65,2.83,0.0
20230330:2011,0.0,0.0,0.0,9.7,2.48,0.0
20230330:2111,0.0,0.0,0.0,8.84,2.55,0.0
20230330:2211,0.0,0.0,0.0,8.59,2.76,0.0
20230330:2311,0.0,0.0,0.0,8.26,3.1,0.0
20230331:0011,0.0,0.0,0.0,8.23,3.24,0.0
20230331:0111,0.0,0.0,0.0,8.03,3.24,0.0
20230331:0211,0.0,0.0,0.0,7.87,3.45,0.0
20230331:0311,0.0,0.0,0.0,8.12,3.59,0.0
20230331:0411,0.0,0.0,0.0,8.21,3.72,0.0
20230331:0511,0.0,0.0,0.0,8.32,3.86,0.0
20230331:0611,2599.0,8.34,3.47,8.41,4.07,0.0
20230331:0711,122797.0,79.06,12.2,8.65,3.86,0.0
20230331:0811,302450.0,167.54,20.59,9.05,5.03,0.0
20230331:0911,367218.0,199.25,28.17,9.73,5.45,0.0
20230331:1011,269652.0,152.05,34.36,10.23,5.93,0.0
20230331:1111,537096.0,282.84,38.48,10.33,6.0,0.0
20230331:1211,215326.0,125.16,39.91,10.3,5.86,0.0
20230331:1311,649336.0,337.15,38.42,9.95,5.66,0.0
20230331:1411,333684.0,183.24,34.25,9.73,5.31,0.0
20230331:1511,251068.0,142.57,28.02,9.62,5.1,0.0
20230331:1611,235359.0,134.58,20.42,9.04,4.62,0.0
20230331:1711,104811.0,69.15,12.02,8.4,4.34,0.0
20230331:1811,0.0,2.78,3.29,7.74,4.34,0.0
20230331:1911,0.0,0.0,0.0,7.72,4.21,0.0
20230331:2011,0.0,0.0,0.0,7.38,4.21,0.0
20230331:2111,0.0,0.0,0.0,7.1,4.21,0.0
20230331:2211,0.0,0.0,0.0,6.97,4.21,0.0
20230331:2311,0.0,0.0,0.0,6.84,4.28,0.0
20230401:0011,0.0,0.0,0.0,6.77,4.14,0.0
20230401:0111,0.0,0.0,0.0,6.63,4.21,0.0
20230401:0211,0.0,0.0,0.0,6.55,4.14,0.0
20230401:0311,0.0,0.0,0.0,6.41,4.14,0.0
20230401:0411,0.0,0.0,0.0,6.22,3.93,0.0
20230401:0511,0.0,0.0,0.0,6.11,3.79,0.0
20230401:0611,2668.0,8.34,3.83,5.79,3.66,0.0
20230401:0711,250079.0,148.0,12.56,6.17,4.97,0.0
20230401:0811,273953.0,152.09,20.96,6.84,5.24,0.0
20230401:0911,261418.0,146.26,28.55,7.32,5.1,0.0
20230401:1011,276529.0,153.9,34.75,7.65,5.17,0.0
20230401:1111,289202.0,160.39,38.87,8.16,5.38,0.0
20230401:1211,205804.0,119.6,40.3,8.57,5.52,0.0
20230401:1311,224756.0,128.87,38.78,8.48,6.0,0.0
20230401:1411,194994.0,114.03,34.58,8.23,5.93,0.0
20230401:1511,204700.0,118.67,28.33,7.66,4.83,0.0
20230401:1611,152674.0,92.71,20.7,7.5,4.76,0.0
20230401:1711,73715.0,51.92,12.29,7.11,4.07,0.0
20230401:1811,0.0,3.71,3.55,6.8,4.0,0.0
20230401:1911,0.0,0.0,0.0,6.66,3.93,0.0
20230401:2011,0.0,0.0,0.0,6.48,3.86,0.0
20230401:2111,0.0,0.0,0.0,6.35,3.66,0.0
20230401:2211,0.0,0.0,0.0,6.26,3.45,0.0
20230401:2311,0.0,0.0,0.0,6.16,3.17,0.0
20230402:0011,0.0,0.0,0.0,6.01,3.03,0.0
20230402:0111,0.0,0.0,0.0,5.83,2.9,0.0
20230402:0211,0.0,0.0,0.0,5.32,2.83,0.0
20230402:0311,0.0,0.0,0.0,4.81,2.69,0.0
20230402:0411,0.0,0.0,0.0,4.25,2.69,0.0
20230402:0511,0.0,0.0,0.0,3.7,2.69,0.0
20230402:0611,1748.0,7.42,4.19,3.71,2.55,0.0
20230402:0711,348197.0,203.75,12.92,5.03,2.41,0.0
20230402:0811,768522.0,394.28,21.33,5.66,3.38,0.0
20230402:0911,1225302.0,620.08,28.93,6.04,3.45,0.0
20230402:1011,1373836.0,701.51,35.14,6.62,3.24,0.0
20230402:1111,1604894.0,832.88,39.27,7.29,3.03,0.0
20230402:1211,1433820.0,742.73,40.69,7.92,2.9,0.0
20230402:1311,1201612.0,619.27,39.14,8.21,2.76,0.0
20230402:1411,1324800.0,683.66,34.91,8.44,2.9,0.0
20230402:1511,1040290.0,532.84,28.63,8.33,3.03,0.0
20230402:1611,694761.0,362.12,20.98,7.81,2.9,0.0
20230402:1711,266087.0,158.98,12.56,7.3,2.69,0.0
20230402:1811,11707.0,16.09,3.82,6.37,2.07,0.0
20230402:1911,0.0,0.0,0.0,5.18,2.28,0.0
20230402:2011,0.0,0.0,0.0,3.91,2.14,0.0
20230402:2111,0.0,0.0,0.0,2.93,1.93,0.0
20230402:2211,0.0,0.0,0.0,2.22,1.86,0.0
20230402:2311,0.0,0.0,0.0,1.13,2.0,0.0
20230403:0011,0.0,0.0,0.0,0.88,1.79,0.0
20230403:0111,0.0,0.0,0.0,0.62,1.66,0.0
20230403:0211,0.0,0.0,0.0,0.06,1.66,0.0
20230403:0311,0.0,0.0,0.0,-0.36,1.72,0.0
20230403:0411,0.0,0.0,0.0,-0.45,1.72,0.0
20230403:0511,0.0,0.0,0.0,-0.23,1.59,0.0
20230403:0611,20884.0,21.85,4.55,-0.6,1.59,0.0
20230403:0711,252241.0,145.28,13.28,1.67,1.45,0.0
20230403:0811,749064.0,382.19,21.69,3.93,2.9,0.0
20230403:0911,1327077.0,666.94,29.3,5.0,4.07,0.0
20230403:1011,1068511.0,538.25,35.52,5.83,4.14,0.0
20230403:1111,1877881.0,971.89,39.66,6.72,4.21,0.0
20230403:1211,1981496.0,1036.27,41.07,7.56,4.21,0.0
20230403:1311,1909805.0,999.73,39.5,8.32,4.07,0.0
20230403:1411,1712741.0,891.36,35.24,8.87,3.79,0.0
20230403:1511,1332206.0,685.83,28.93,9.3,3.66,0.0
20230403:1611,885385.0,461.97,21.26,9.28,3.38,0.0
20230403:1711,339986.0,204.09,12.82,9.01,3.31,0.0
20230403:1811,14191.0,17.9,4.09,8.11,2.62,0.0
20230403:1911,0.0,0.0,0.0,6.34,2.97,0.0
20230403:2011,0.0,0.0,0.0,4.97,3.24,0.0
20230403:2111,0.0,0.0,0.0,3.85,3.38,0.0
20230403:2211,0.0,0.0,0.0,3.02,3.31,0.0
20230403:2311,0.0,0.0,0.0,2.39,3.17,0.0
20230404:0011,0.0,0.0,0.0,1.92,3.03,0.0
20230404:0111,0.0,0.0,0.0,1.39,2.83,0.0
20230404:0211,0.0,0.0,0.0,0.81,2.69,0.0
20230404:0311,0.0,0.0,0.0,0.27,2.55,0.0
20230404:0411,0.0,0.0,0.0,-0.29,2.34,0.0
20230404:0511,0.0,0.0,0.0,-0.83,2.34,0.0
20230404:0611,25346.0,24.88,4.9,-1.2,2.34,0.0
20230404:0711,419382.0,238.5,13.64,0.32,2.0,0.0
20230404:0811,945369.0,480.22,22.05,3.06,2.55,0.0
20230404:0911,1417973.0,720.15,29.68,5.08,3.1,0.0
20230404:1011,1707152.0,881.71,35.91,6.84,3.52,0.0
20230404:1111,1896810.0,994.54,40.05,8.31,3.86,0.0
20230404:1211,1942465.0,1025.94,41.45,9.54,4.07,0.0
20230404:1311,1842346.0,971.29,39.86,10.5,4.14,0.0
20230404:1411,1662647.0,870.67,35.57,11.21,4.14,0.0
20230404:1511,1359208.0,705.92,29.23,11.6,4.07,0.0
20230404:1611,776158.0,408.75,21.54,11.67,4.0,0.0
20230404:1711,37766.0,32.45,13.09,11.26,3.38,0.0
20230404:1811,16951.0,19.59,4.35,9.95,3.1,0.0
20230404:1911,0.0,0.0,0.0,8.35,3.03,0.0
20230404:2011,0.0,0.0,0.0,7.06,3.03,0.0
20230404:2111,0.0,0.0,0.0,6.29,3.03,0.0
20230404:2211,0.0,0.0,0.0,5.65,2.9,0.0
20230404:2311,0.0,0.0,0.0,4.93,2.76,0.0
20230405:0011,0.0,0.0,0.0,4.26,2.76,0.0
20230405:0111,0.0,0.0,0.0,4.01,2.69,0.0
20230405:0211,0.0,0.0,0.0,3.66,2.62,0.0
20230405:0311,0.0,0.0,0.0,3.31,2.55,0.0
20230405:0411,0.0,0.0,0.0,3.35,2.48,0.0
20230405:0511,0.0,0.0,0.0,3.71,2.48,0.0
20230405:0611,3749.0,9.27,5.26,4.38,2.48,0.0
20230405:0711,48668.0,38.01,13.99,5.66,2.48,0.0
20230405:0811,107318.0,69.53,22.42,6.78,2.69,0.0
20230405:0911,223330.0,127.94,30.05,7.3,3.03,0.0
20230405:1011,256795.0,144.63,36.29,7.71,3.24,0.0
20230405:1111,358133.0,194.48,40.44,8.15,3.79,0.0
20230405:1211,301645.0,166.88,41.83,8.47,4.48,0.0
20230405:1311,187059.0,110.33,40.22,8.5,4.69,0.0
20230405:1411,155595.0,94.56,35.9,8.47,4.34,0.0
20230405:1511,90666.0,61.19,29.53,8.28,3.79,0.0
20230405:1611,263488.0,148.1,21.82,8.15,3.66,0.0
20230405:1711,154399.0,95.49,13.36,7.95,3.31,0.0
20230405:1811,0.0,3.71,4.61,7.83,3.03,0.0
20230405:1911,0.0,0.0,0.0,8.46,2.69,0.0
20230405:2011,0.0,0.0,0.0,8.46,2.55,0.0
20230405:2111,0.0,0.0,0.0,8.42,2.48,0.0
20230405:2211,0.0,0.0,0.0,8.4,2.41,0.0
20230405:2311,0.0,0.0,0.0,8.38,2.28,0.0
20230406:0011,0.0,0.0,0.0,8.36,2.28,0.0
20230406:0111,0.0,0.0,0.0,8.52,2.28,0.0
20230406:0211,0.0,0.0,0.0,8.59,2.28,0.0
20230406:0311,0.0,0.0,0.0,8.61,2.0,0.0
20230406:0411,0.0,0.0,0.0,8.56,1.72,0.0
20230406:0511,0.0,0.0,0.0,8.45,1.72,0.0
20230406:0611,0.0,4.64,5.61,8.42,2.07,0.0
20230406:0711,114264.0,73.95,14.34,8.77,2.97,0.0
20230406:0811,407721.0,219.52,22.77,9.11,3.79,0.0
20230406:0911,1092707.0,558.36,30.42,9.32,4.21,0.0
20230406:1011,1593187.0,825.49,36.67,9.78,4.14,0.0
20230406:1111,961929.0,495.03,40.82,10.68,4.9,0.0
20230406:1211,1151104.0,591.82,42.21,11.44,5.72,0.0
20230406:1311,1302421.0,669.26,40.57,11.61,6.07,0.0
20230406:1411,942379.0,483.92,36.22,11.4,6.0,0.0
20230406:1511,641240.0,335.0,29.82,11.78,5.86,0.0
20230406:1611,475893.0,254.19,22.09,10.62,5.45,0.0
20230406:1711,140553.0,88.28,13.62,9.63,5.45,0.0
20230406:1811,1633.0,7.42,4.88,8.94,4.55,0.0
20230406:1911,0.0,0.0,0.0,8.95,3.86,0.0
20230406:2011,0.0,0.0,0.0,8.56,3.38,0.0
20230406:2111,0.0,0.0,0.0,7.69,3.17,0.0
20230406:2211,0.0,0.0,0.0,6.71,3.17,0.0
20230406:2311,0.0,0.0,0.0,6.12,3.38,0.0
20230407:0011,0.0,0.0,0.0,5.19,3.52,0.0
20230407:0111,0.0,0.0,0.0,4.5,3.45,0.0
20230407:0211,0.0,0.0,0.0,3.92,3.31,0.0
20230407:0311,0.0,0.0,0.0,3.38,3.1,0.0
20230407:0411,0.0,0.0,0.0,2.74,2.83,0.0
20230407:0511,0.0,0.0,0.0,2.13,2.76,0.0
20230407:0611,41860.0,45.19,5.96,1.79,2.55,0.0
20230407:0711,443670.0,253.2,14.69,3.89,2.34,0.0
20230407:0811,956179.0,492.36,23.13,6.72,2.9,0.0
20230407:0911,1404679.0,721.11,30.79,8.38,3.66,0.0
20230407:1011,1583067.0,821.05,37.05,9.59,4.0,0.0
20230407:1111,1580330.0,824.28,41.21,10.25,4.0,0.0
20230407:1211,1599811.0,838.3,42.59,10.74,3.93,0.0
20230407:1311,1762628.0,932.95,40.93,10.96,3.66,0.0
20230407:1411,1297522.0,674.4,36.54,11.09,3.59,0.0
20230407:1511,1288322.0,669.87,30.12,11.38,3.52,0.0
20230407:1611,873862.0,459.68,22.37,11.2,3.45,0.0
